# HEADER
# ======
# label             si-id-apu22-1991b-horizontal
# harmonics         0
# main_harmonic     0 normal
# rescaling_factor  1.0
# units             mm   T.m T.m


# KParam    By[T]*Lamba[m]    Bx[T]*Lambda[m]
# ==========================================
00.00	1.574957e-02	0.000000e+00
00.05	1.574394e-02	0.000000e+00
00.11	1.573740e-02	0.000000e+00
00.16	1.572993e-02	0.000000e+00
00.21	1.572155e-02	0.000000e+00
00.27	1.571225e-02	0.000000e+00
00.32	1.570203e-02	0.000000e+00
00.37	1.569090e-02	0.000000e+00
00.43	1.567885e-02	0.000000e+00
00.48	1.566589e-02	0.000000e+00
00.53	1.565201e-02	0.000000e+00
00.59	1.563722e-02	0.000000e+00
00.64	1.562151e-02	0.000000e+00
00.70	1.560489e-02	0.000000e+00
00.75	1.558737e-02	0.000000e+00
00.80	1.556893e-02	0.000000e+00
00.86	1.554959e-02	0.000000e+00
00.91	1.552933e-02	0.000000e+00
00.96	1.550817e-02	0.000000e+00
01.02	1.548611e-02	0.000000e+00
01.07	1.546314e-02	0.000000e+00
01.12	1.543927e-02	0.000000e+00
01.18	1.541450e-02	0.000000e+00
01.23	1.538883e-02	0.000000e+00
01.28	1.536226e-02	0.000000e+00
01.34	1.533480e-02	0.000000e+00
01.39	1.530644e-02	0.000000e+00
01.44	1.527718e-02	0.000000e+00
01.50	1.524704e-02	0.000000e+00
01.55	1.521600e-02	0.000000e+00
01.60	1.518408e-02	0.000000e+00
01.66	1.515127e-02	0.000000e+00
01.71	1.511758e-02	0.000000e+00
01.77	1.508300e-02	0.000000e+00
01.82	1.504755e-02	0.000000e+00
01.87	1.501121e-02	0.000000e+00
01.93	1.497400e-02	0.000000e+00
01.98	1.493592e-02	0.000000e+00
02.03	1.489696e-02	0.000000e+00
02.09	1.485714e-02	0.000000e+00
02.14	1.481645e-02	0.000000e+00
02.19	1.477489e-02	0.000000e+00
02.25	1.473247e-02	0.000000e+00
02.30	1.468919e-02	0.000000e+00
02.35	1.464506e-02	0.000000e+00
02.41	1.460007e-02	0.000000e+00
02.46	1.455422e-02	0.000000e+00
02.51	1.450753e-02	0.000000e+00
02.57	1.445999e-02	0.000000e+00
02.62	1.441161e-02	0.000000e+00
02.67	1.436239e-02	0.000000e+00
02.73	1.431233e-02	0.000000e+00
02.78	1.426143e-02	0.000000e+00
02.84	1.420970e-02	0.000000e+00
02.89	1.415714e-02	0.000000e+00
02.94	1.410376e-02	0.000000e+00
03.00	1.404955e-02	0.000000e+00
03.05	1.399452e-02	0.000000e+00
03.10	1.393868e-02	0.000000e+00
03.16	1.388202e-02	0.000000e+00
03.21	1.382455e-02	0.000000e+00
03.26	1.376628e-02	0.000000e+00
03.32	1.370720e-02	0.000000e+00
03.37	1.364732e-02	0.000000e+00
03.42	1.358664e-02	0.000000e+00
03.48	1.352518e-02	0.000000e+00
03.53	1.346292e-02	0.000000e+00
03.58	1.339988e-02	0.000000e+00
03.64	1.333605e-02	0.000000e+00
03.69	1.327145e-02	0.000000e+00
03.74	1.320607e-02	0.000000e+00
03.80	1.313992e-02	0.000000e+00
03.85	1.307301e-02	0.000000e+00
03.91	1.300533e-02	0.000000e+00
03.96	1.293690e-02	0.000000e+00
04.01	1.286770e-02	0.000000e+00
04.07	1.279776e-02	0.000000e+00
04.12	1.272707e-02	0.000000e+00
04.17	1.265564e-02	0.000000e+00
04.23	1.258347e-02	0.000000e+00
04.28	1.251056e-02	0.000000e+00
04.33	1.243693e-02	0.000000e+00
04.39	1.236257e-02	0.000000e+00
04.44	1.228748e-02	0.000000e+00
04.49	1.221168e-02	0.000000e+00
04.55	1.213517e-02	0.000000e+00
04.60	1.205795e-02	0.000000e+00
04.65	1.198003e-02	0.000000e+00
04.71	1.190140e-02	0.000000e+00
04.76	1.182208e-02	0.000000e+00
04.81	1.174208e-02	0.000000e+00
04.87	1.166138e-02	0.000000e+00
04.92	1.158001e-02	0.000000e+00
04.98	1.149796e-02	0.000000e+00
05.03	1.141524e-02	0.000000e+00
05.08	1.133185e-02	0.000000e+00
05.14	1.124780e-02	0.000000e+00
05.19	1.116310e-02	0.000000e+00
05.24	1.107774e-02	0.000000e+00
05.30	1.099174e-02	0.000000e+00
05.35	1.090510e-02	0.000000e+00
05.40	1.081782e-02	0.000000e+00
05.46	1.072991e-02	0.000000e+00
05.51	1.064137e-02	0.000000e+00
05.56	1.055221e-02	0.000000e+00
05.62	1.046243e-02	0.000000e+00
05.67	1.037205e-02	0.000000e+00
05.72	1.028106e-02	0.000000e+00
05.78	1.018947e-02	0.000000e+00
05.83	1.009728e-02	0.000000e+00
05.88	1.000451e-02	0.000000e+00
05.94	9.911150e-03	0.000000e+00
05.99	9.817213e-03	0.000000e+00
06.05	9.722703e-03	0.000000e+00
06.10	9.627626e-03	0.000000e+00
06.15	9.531987e-03	0.000000e+00
06.21	9.435792e-03	0.000000e+00
06.26	9.339046e-03	0.000000e+00
06.31	9.241755e-03	0.000000e+00
06.37	9.143925e-03	0.000000e+00
06.42	9.045561e-03	0.000000e+00
06.47	8.946669e-03	0.000000e+00
06.53	8.847255e-03	0.000000e+00
06.58	8.747325e-03	0.000000e+00
06.63	8.646884e-03	0.000000e+00
06.69	8.545939e-03	0.000000e+00
06.74	8.444495e-03	0.000000e+00
06.79	8.342558e-03	0.000000e+00
06.85	8.240134e-03	0.000000e+00
06.90	8.137229e-03	0.000000e+00
06.95	8.033850e-03	0.000000e+00
07.01	7.930001e-03	0.000000e+00
07.06	7.825690e-03	0.000000e+00
07.12	7.720922e-03	0.000000e+00
07.17	7.615704e-03	0.000000e+00
07.22	7.510041e-03	0.000000e+00
