# HEADER
# ======
# label             si-id-delta52-vertical
# harmonics         0
# main_harmonic     0 normal
# rescaling_factor  1.0
# units             mm   T.m T.m


# KParam    By[T]*Lamba[m]    Bx[T]*Lambda[m]
# ==========================================
00.00	6.178244e-04	0.000000e+00
00.13	1.118986e-03	0.000000e+00
00.26	1.620079e-03	0.000000e+00
00.39	2.121072e-03	0.000000e+00
00.53	2.621934e-03	0.000000e+00
00.66	3.122635e-03	0.000000e+00
00.79	3.623143e-03	0.000000e+00
00.92	4.123427e-03	0.000000e+00
01.05	4.623457e-03	0.000000e+00
01.18	5.123202e-03	0.000000e+00
01.31	5.622631e-03	0.000000e+00
01.44	6.121713e-03	0.000000e+00
01.58	6.620417e-03	0.000000e+00
01.71	7.118713e-03	0.000000e+00
01.84	7.616570e-03	0.000000e+00
01.97	8.113957e-03	0.000000e+00
02.10	8.610843e-03	0.000000e+00
02.23	9.107199e-03	0.000000e+00
02.36	9.602992e-03	0.000000e+00
02.49	1.009819e-02	0.000000e+00
02.62	1.059277e-02	0.000000e+00
02.76	1.108670e-02	0.000000e+00
02.89	1.157994e-02	0.000000e+00
03.02	1.207246e-02	0.000000e+00
03.15	1.256425e-02	0.000000e+00
03.28	1.305525e-02	0.000000e+00
03.41	1.354545e-02	0.000000e+00
03.54	1.403482e-02	0.000000e+00
03.68	1.452332e-02	0.000000e+00
03.81	1.501093e-02	0.000000e+00
03.94	1.549760e-02	0.000000e+00
04.07	1.598333e-02	0.000000e+00
04.20	1.646806e-02	0.000000e+00
04.33	1.695178e-02	0.000000e+00
04.46	1.743446e-02	0.000000e+00
04.59	1.791606e-02	0.000000e+00
04.73	1.839655e-02	0.000000e+00
04.86	1.887591e-02	0.000000e+00
04.99	1.935411e-02	0.000000e+00
05.12	1.983111e-02	0.000000e+00
05.25	2.030689e-02	0.000000e+00
05.38	2.078142e-02	0.000000e+00
05.51	2.125466e-02	0.000000e+00
05.64	2.172659e-02	0.000000e+00
05.78	2.219718e-02	0.000000e+00
05.91	2.266641e-02	0.000000e+00
06.04	2.313423e-02	0.000000e+00
06.17	2.360063e-02	0.000000e+00
06.30	2.406557e-02	0.000000e+00
06.43	2.452903e-02	0.000000e+00
06.56	2.499098e-02	0.000000e+00
06.69	2.545138e-02	0.000000e+00
06.83	2.591021e-02	0.000000e+00
06.96	2.636745e-02	0.000000e+00
07.09	2.682306e-02	0.000000e+00
07.22	2.727701e-02	0.000000e+00
07.35	2.772928e-02	0.000000e+00
07.48	2.817984e-02	0.000000e+00
07.61	2.862866e-02	0.000000e+00
07.74	2.907572e-02	0.000000e+00
07.88	2.952098e-02	0.000000e+00
08.01	2.996443e-02	0.000000e+00
08.14	3.040602e-02	0.000000e+00
08.27	3.084574e-02	0.000000e+00
08.40	3.128355e-02	0.000000e+00
08.53	3.171944e-02	0.000000e+00
08.66	3.215337e-02	0.000000e+00
08.79	3.258532e-02	0.000000e+00
08.93	3.301525e-02	0.000000e+00
09.06	3.344315e-02	0.000000e+00
09.19	3.386899e-02	0.000000e+00
09.32	3.429273e-02	0.000000e+00
09.45	3.471437e-02	0.000000e+00
09.58	3.513386e-02	0.000000e+00
09.71	3.555118e-02	0.000000e+00
09.84	3.596631e-02	0.000000e+00
09.97	3.637922e-02	0.000000e+00
10.11	3.678989e-02	0.000000e+00
10.24	3.719829e-02	0.000000e+00
10.37	3.760439e-02	0.000000e+00
10.50	3.800817e-02	0.000000e+00
10.63	3.840961e-02	0.000000e+00
10.76	3.880868e-02	0.000000e+00
10.89	3.920536e-02	0.000000e+00
11.03	3.959962e-02	0.000000e+00
11.16	3.999143e-02	0.000000e+00
11.29	4.038078e-02	0.000000e+00
11.42	4.076764e-02	0.000000e+00
11.55	4.115198e-02	0.000000e+00
11.68	4.153379e-02	0.000000e+00
11.81	4.191303e-02	0.000000e+00
11.94	4.228969e-02	0.000000e+00
12.08	4.266374e-02	0.000000e+00
12.21	4.303515e-02	0.000000e+00
12.34	4.340391e-02	0.000000e+00
12.47	4.377000e-02	0.000000e+00
12.60	4.413338e-02	0.000000e+00
12.73	4.449405e-02	0.000000e+00
12.86	4.485196e-02	0.000000e+00
12.99	4.520712e-02	0.000000e+00
13.12	4.555948e-02	0.000000e+00
13.26	4.590903e-02	0.000000e+00
13.39	4.625575e-02	0.000000e+00
13.52	4.659962e-02	0.000000e+00
13.65	4.694061e-02	0.000000e+00
13.78	4.727871e-02	0.000000e+00
13.91	4.761389e-02	0.000000e+00
14.04	4.794613e-02	0.000000e+00
14.18	4.827542e-02	0.000000e+00
14.31	4.860173e-02	0.000000e+00
14.44	4.892504e-02	0.000000e+00
14.57	4.924533e-02	0.000000e+00
14.70	4.956258e-02	0.000000e+00
14.83	4.987678e-02	0.000000e+00
14.96	5.018790e-02	0.000000e+00
15.09	5.049593e-02	0.000000e+00
15.23	5.080084e-02	0.000000e+00
15.36	5.110261e-02	0.000000e+00
15.49	5.140124e-02	0.000000e+00
15.62	5.169669e-02	0.000000e+00
15.75	5.198896e-02	0.000000e+00
15.88	5.227801e-02	0.000000e+00
16.01	5.256385e-02	0.000000e+00
16.14	5.284644e-02	0.000000e+00
16.28	5.312577e-02	0.000000e+00
16.41	5.340182e-02	0.000000e+00
16.54	5.367458e-02	0.000000e+00
16.67	5.394403e-02	0.000000e+00
16.80	5.421015e-02	0.000000e+00
16.93	5.447293e-02	0.000000e+00
17.06	5.473235e-02	0.000000e+00
17.19	5.498839e-02	0.000000e+00
17.32	5.524104e-02	0.000000e+00
17.46	5.549028e-02	0.000000e+00
17.59	5.573610e-02	0.000000e+00
17.72	5.597848e-02	0.000000e+00
17.85	5.621740e-02	0.000000e+00
17.98	5.645286e-02	0.000000e+00
18.11	5.668484e-02	0.000000e+00
18.24	5.691332e-02	0.000000e+00
18.38	5.713829e-02	0.000000e+00
18.51	5.735974e-02	0.000000e+00
18.64	5.757765e-02	0.000000e+00
18.77	5.779200e-02	0.000000e+00
18.90	5.800279e-02	0.000000e+00
19.03	5.821001e-02	0.000000e+00
19.16	5.841363e-02	0.000000e+00
19.29	5.861365e-02	0.000000e+00
19.43	5.881005e-02	0.000000e+00
19.56	5.900283e-02	0.000000e+00
19.69	5.919196e-02	0.000000e+00
19.82	5.937745e-02	0.000000e+00
19.95	5.955927e-02	0.000000e+00
20.08	5.973742e-02	0.000000e+00
20.21	5.991188e-02	0.000000e+00
20.34	6.008265e-02	0.000000e+00
20.48	6.024971e-02	0.000000e+00
20.61	6.041306e-02	0.000000e+00
20.74	6.057268e-02	0.000000e+00
20.87	6.072856e-02	0.000000e+00
21.00	6.088069e-02	0.000000e+00
21.13	6.102908e-02	0.000000e+00
21.26	6.117369e-02	0.000000e+00
21.39	6.131453e-02	0.000000e+00
21.53	6.145160e-02	0.000000e+00
21.66	6.158487e-02	0.000000e+00
21.79	6.171434e-02	0.000000e+00
21.92	6.184000e-02	0.000000e+00
22.05	6.196185e-02	0.000000e+00
22.18	6.207988e-02	0.000000e+00
22.31	6.219408e-02	0.000000e+00
22.44	6.230444e-02	0.000000e+00
22.57	6.241096e-02	0.000000e+00
22.71	6.251363e-02	0.000000e+00
22.84	6.261244e-02	0.000000e+00
22.97	6.270739e-02	0.000000e+00
23.10	6.279847e-02	0.000000e+00
23.23	6.288568e-02	0.000000e+00
23.36	6.296901e-02	0.000000e+00
23.49	6.304846e-02	0.000000e+00
23.62	6.312401e-02	0.000000e+00
23.76	6.319567e-02	0.000000e+00
23.89	6.326344e-02	0.000000e+00
24.02	6.332730e-02	0.000000e+00
24.15	6.338726e-02	0.000000e+00
24.28	6.344330e-02	0.000000e+00
24.41	6.349543e-02	0.000000e+00
24.54	6.354365e-02	0.000000e+00
24.68	6.358795e-02	0.000000e+00
24.81	6.362832e-02	0.000000e+00
24.94	6.366477e-02	0.000000e+00
25.07	6.369729e-02	0.000000e+00
25.20	6.372588e-02	0.000000e+00
25.33	6.375054e-02	0.000000e+00
25.46	6.377127e-02	0.000000e+00
25.59	6.378807e-02	0.000000e+00
25.73	6.380093e-02	0.000000e+00
25.86	6.380985e-02	0.000000e+00
25.99	6.381484e-02	0.000000e+00
26.12	6.381589e-02	0.000000e+00
26.25	6.381301e-02	0.000000e+00

# COMMENTS
# ========
#
# 1. Measurement data at the lnls-ima organization github in the repo:
#    lnls-ima/id-sabia.git
#
# 2. K ~ 93.3729/(T.m) * (lambda * B)
#    This table contains lambda * B as a function of the ID configuration.
#    In terms of maximum deflection angle,
#        lambda * B == 2 * pi * Brho * x'_max
#        where x'_max is taken from fitting RK trajectory within
#        40 central periods (20 before and 20 after the ID center)
#
# 3. Polynomial of order 6 is fitted to data in order to filter out
#    data fluctuations. In this case the number of data points was not
#    increased in the fitting process.
#
# 4. Excdata is generated with script
#    'generate_tables.ipynb' at the lnls-ids organization github in the
#    excitation_data folder of the repo:
#    https://github.com/lnls-ids/insertion-devices.git'
